page	line4Filename	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT01	GT02	enriched_y_n	color_img_file_name
239	10	3827	4276	749	5223	צדיקים לעולם וג' וכן הוא אומ' כולך יפה רעיתיג'			0	bge-cl0146_239.jpg
239	11	4117	4566	749	5215	לפיכך תדרקד במנינם של ישרﭏ וכך עשה			0	bge-cl0146_239.jpg
239	12	4460	4909	749	5215	משה מה אותם כמה כורים שנ' שאו את ראשכל			0	bge-cl0146_239.jpg
239	13	4773	5222	749	5229	עדת ישר' כמה שקים וצבאו ופקודיו˙ כמה מודאיו			0	bge-cl0146_239.jpg
239	14	5076	5525	749	5229	פקודד כל בכור זכר ˙ דא' פקוד כל בכו זכר ושה			0	bge-cl0146_239.jpg
239	15	5364	5813	749	5223	ששים המה מלכות ושמוני פלגשים וג' אחת הי א 			0	bge-cl0146_239.jpg
239	16	5674	6123	749	5222	יותי התמתי ˙ משל לארים פרגמיטוטים שהיה לו אצים			0	bge-cl0146_239.jpg
239	17	5976	6425	749	5215	של זכוכית והיה מוציאו לשוק ולא היה מבתין נינם			0	bge-cl0146_239.jpg
239	18	6290	6739	749	5215	שא היה מוכיאן במנין נכנסם להניח ולאהיה מנין			0	bge-cl0146_239.jpg
240	1	1188	1637	851	5020	במנין שלא היה משגיח עליהן שהיו של זכוכית	במנין שלא היה משגיח עליהן שהיו של זכוכית		1	bge-cl0146_240.jpg
240	2	1506	1955	851	5027	והיה לו לוח אחת של מרגלית נאות והיה נוטלה	והיה לו לוח אחת של מרגלית נאות והיה נוטלה		1	bge-cl0146_240.jpg
240	3	1793	2242	851	5027	ומוציאה במנין ומניחה במנין כך כביול אמ' ה'ה'	ומוציאה במנין ומניחה במנין כך כביכול אמ' ה'ב'ה'		1	bge-cl0146_240.jpg
240	4	2089	2538	851	5020	לאומות העולם לא נתתי להם מנין לפי שאינן חשובין	לאומות העולם לא נתתי להם מנין לפי שאינן חשובין		1	bge-cl0146_240.jpg
240	5	2411	2860	851	5028	לפני לכלום שנ' כל הגוים כאין נגדו אבל אתם בני	לפני לכלום שנ' כל הגוים כאין נגדו אבל אתם בני		1	bge-cl0146_240.jpg
240	6	2692	3141	851	5035	אתם העמוסים מני בטן הנשואים מני רחם לכך	אתם העמוסים מני בטן הנשואים מני רחם לכך		1	bge-cl0146_240.jpg
240	7	3011	3460	851	5028	אני מונה אותם בכל שעה לכך נאמ' פוד כל	אני מונה אותם בכל שעה לכך נאמ' פקוד כל		1	bge-cl0146_240.jpg
240	8	3295	3744	851	5027	בכור זכר הוי אומ' ששים המה מלכות˙ אחת	בכור זכר הוי אומ' ששים המה מלכות ˙ אחת		1	bge-cl0146_240.jpg
240	9	3628	4077	851	5027	היא יונתי תמתי ﭏו ישרﭏ פקוד כל בכור זכר	היא יונתי תמתי ﭏו ישרﭏ פקוד כל בכור זכר		1	bge-cl0146_240.jpg
240	10	3892	4341	851	5028	אמ'ה'ב'ה' לישרﭏ בשביל חיבתכם שניתי רר	אמ' ה'ב'ה' לישרﭏ בשביל חיבתכם שניתי ירדתו		1	bge-cl0146_240.jpg
240	11	4169	4618	851	5029	של עולם כתבתי בתורתי שיהא חמור נפדה 	של עולם כתבתי בתורתי שיהא חמור נפדה בשה		1	bge-cl0146_240.jpg
240	12	4488	4937	851	5020	שנ' ופטר חמור תפדה בשה אני לא עשיתי כן ﭏא	שנ' ופטר חמור תפדה בשה אני לא עשיתי כן ﭏא		1	bge-cl0146_240.jpg
240	13	4816	5265	851	5033	פדיתי שה בחמו המצרים נמשלו בחמור שנ' אשר	פדיתי שה בחמור המצרים נמשלו בחמור שנ' אשר		1	bge-cl0146_240.jpg
240	14	5121	5570	851	5028	בשר חמורים בשרם וישרﭏ קרואים שה˙ שנ' שה	בשר חמורים בשרם וישרﭏ קרואים שה ˙ שנ' שה		1	bge-cl0146_240.jpg
240	15	5420	5869	851	5034	פזורה ישר' והרגתי בכוריהם שלמצרים וקדשתי 	פזורה ישר' והרגתי בכוריהם שלמצרים וקדשתי 		1	bge-cl0146_240.jpg
240	16	5719	6168	851	5020	בכוריהם של ישר' שנ' כי לי בבור ביום הכותי ל	בכוריהם של ישר' שנ' כי לי בכור ביום הכותי כל		1	bge-cl0146_240.jpg
240	17	6010	6459	851	5034	בכור אמר לו פקוד כל בכור זכר˙ דא' פקוד	בכור אמר לו פקוד כל בכור זכר ˙ ד'א' פקוד		1	bge-cl0146_240.jpg
241	1	1036	1485	980	5086	כל בבורו'ר הרי אנו מו'מם מאתיםושכי			0	bge-cl0146_241.jpg
241	2	1312	1761	980	5087	ושלשה בכורות שנמצאו עודפים על קלוים שעה			0	bge-cl0146_241.jpg
241	3	1603	2052	980	5079	שמנה אותן משה ר' יהודה ור' נחמיה ר יהורה			0	bge-cl0146_241.jpg
241	4	1909	2358	980	5079	אומ כ לשה משה נטל מאתים ושבעים ושלשה			0	bge-cl0146_241.jpg
241	5	2217	2666	980	5079	כתקין וכתב בהן חמש סלעים טופן ונתנן בקילי			0	bge-cl0146_241.jpg
241	6	2527	2976	980	5086	וה יה אביו של בכור מושיט ידו בלפי אם עלה			0	bge-cl0146_241.jpg
241	7	2801	3250	980	5087	בידו פתק כתובב לוי היה יודע שפדאו לוי והיה			0	bge-cl0146_241.jpg
241	8	3074	3523	980	5079	פטרר מחמש סלעים ואם עלה בידו פתן כתוב בו			0	bge-cl0146_241.jpg
241	9	3364	3813	980	5079	חמש סלעים היה נותן ה סלעים ﭏו דברי ר'' יהודה			0	bge-cl0146_241.jpg
241	10	3654	4103	980	5094	ר' נחמיה אומ' עד אין ה יתה מחלוקת בב			0	bge-cl0146_241.jpg
241	11	3955	4404	980	5093	שהיה יכול לומ לו אין כאן פתק כתו בו לוי לפיכך			0	bge-cl0146_241.jpg
241	12	4256	4705	980	5088	לא עלה בידו ﭏא כך עשה משה נטל פתיקין			0	bge-cl0146_241.jpg
241	13	4578	5027	980	5087	כמנין כל הבכורות וכתב בהן לויועוד פנקןין ח			0	bge-cl0146_241.jpg
241	14	4861	5310	980	5096	במניינם וכתב בהן חמש סלעים טרפן וןן			0	bge-cl0146_241.jpg
241	15	5211	5660	980	5093	בקלפי והיה אביו שלבכור פושם ידו בקלפי אם			0	bge-cl0146_241.jpg
241	16	5521	5970	980	5091	בידו פתק כתוב בו לוי היה יודע שפדאו לוי והיה			0	bge-cl0146_241.jpg
241	17	5866	6315	980	5079	פוטרו מחמש סלעים ואם עלה כידו פתה של חמש			0	bge-cl0146_241.jpg
241	18	6150	6599	980	5086	סלעים נותן ה' סלעים והממונ אומ' לו הרי יש 			0	bge-cl0146_241.jpg
242	1	1143	1592	720	5086	כתק כתוב ב לוי ולא היית ראר לפדות מן לו			0	bge-cl0146_242.jpg
242	2	1456	1905	720	5078	פקוד כלבכורר זכר יש פקידה לבבורות שנ' נקו			0	bge-cl0146_242.jpg
242	3	1740	2189	720	5078	כל בכור זכר יש פקידה לבנים כי פקד יוי את ח וג'			0	bge-cl0146_242.jpg
242	4	2042	2491	720	5085	יש פקידה לשמיו שנ' ופקודת שמרה וחי˙ יש			0	bge-cl0146_242.jpg
242	5	2358	2807	720	5078	פקידה לשלום שנ' ושמתי פקודתך שלום וג' וי			0	bge-cl0146_242.jpg
242	6	2612	3061	720	5086	יוי ﭏ משה  ﭏ תבריתו ו'שה' ﭏ תגול דל			0	bge-cl0146_242.jpg
242	7	2932	3381	720	5078	כןדל הוא וﭏ תדכאו עני בשער˙ אמ' ר' תנחומא 			0	bge-cl0146_242.jpg
242	8	3228	3677	720	5078	אבא אמ' ר' לוי ﭏ תגזל דל כי דל הום זה התורמס			0	bge-cl0146_242.jpg
242	9	3542	3991	720	5078	שהוא נכנס עם הפרפרת לא יאמר אדם יש לסני 			0	bge-cl0146_242.jpg
242	10	3795	4244	720	5078	תמרים ואגוזים על יהם אני אומ' ומניח את תרוו			0	bge-cl0146_242.jpg
242	11	4156	4605	720	5085	אמ' ה'ב'ה' ﭏ תגל דל וג' אמ' חזקיה ור' ירמיה בר'			0	bge-cl0146_242.jpg
242	12	4419	4868	720	5087	אבא בשם ר' ויוחנן מי שאינו אומ' דבר בשם וו			0	bge-cl0146_242.jpg
242	13	4771	5220	720	5086	עליו הכת' אומ' ﭏ תגל דל כי ל וא כין 			0	bge-cl0146_242.jpg
242	14	5097	5546	720	5078	כשהוא שומע דבר לומר אותו משום אומרו אין			0	bge-cl0146_242.jpg
242	15	5370	5819	720	5078	משלש הלכה ששנו רבותי' אמ' ר' נחום הלבלר מקוב			0	bge-cl0146_242.jpg
242	16	5716	6165	720	5085	אני מר' מיאשא שקבל מן הזקנים הלכה למשה			0	bge-cl0146_242.jpg
242	17	5967	6416	720	5087	מסירי כל מי שאינו אומ' דבכד משל ר בשם			0	bge-cl0146_242.jpg
242	18	6273	6722	720	5107	אומרך			0	bge-cl0146_242.jpg
243	1	1103	1552	920	5096	אומרו עליו הכ' אומ' ﭏ תגזול דל כי דל הוא וכל			0	bge-cl0146_243.jpg
243	2	1399	1848	920	5095	האימ' דבר בשם אומרו זוכה שיגﭏו ישר' על ידו			0	bge-cl0146_243.jpg
243	3	1664	2113	920	5096	ממי את למד מאסת ששמעה הד ממדדכי			0	bge-cl0146_243.jpg
243	4	1925	2374	920	5102	ואמרה לאהשורוש שנ' ותאמר אסתר למלך שם			0	bge-cl0146_243.jpg
243	5	2185	2634	920	5088	מרדכי עלידי כן זכת שוגﭏו ישרﭏ עליהלן הוי			0	bge-cl0146_243.jpg
243	6	2526	2975	920	5096	שמעת דכרהוי אומ' בשם אומו דא' ﭏתגזל דל כי ל			0	bge-cl0146_243.jpg
243	7	2833	3282	920	5096	 מדבר בשכטו של לוי והוא קורדא לשבט של לו			0	bge-cl0146_243.jpg
243	8	3082	3531	920	5098	דל וכ דלים היו˙ ר' יהורה בו' סימון ודבותנו אומ			0	bge-cl0146_243.jpg
243	9	3471	3920	920	5097	ל נקראו דלים שהיו דלים מנחלה שנ' ולשב			0	bge-cl0146_243.jpg
243	10	3786	4235	920	5096	הלוי לא נתן משה נחלה אשי יוי ﭏהי ישר וג'			0	bge-cl0146_243.jpg
243	11	4070	4519	920	5097	לפיכך ﭏ תגזלהו מן המתנות שנתתי לו והאחד			0	bge-cl0146_243.jpg
243	12	4396	4845	920	5103	אומ' שהיר דלים מן המנין למה שהיה הארון			0	bge-cl0146_243.jpg
243	13	4706	5155	920	5102	מכלה בהן לפי' ה'ב'ה' מכוה את משה ואומ' לו ﭏ			0	bge-cl0146_243.jpg
243	14	4995	5444	920	5109	תכיתו את שבט מש' ההתיי ﭏ תכריתו ילמדנו			0	bge-cl0146_243.jpg
243	15	5309	5758	920	5109	רבי העובר על כריתות שבתורה במה הריר'			0	bge-cl0146_243.jpg
243	16	5643	6092	920	5096	ויוצאיןידי כריתן צך שנו רבותי כל יבות			0	bge-cl0146_243.jpg
243	17	5944	6393	920	5102	שלקו נכטר ידי כריתן שנ' יהתילו השופט וג'			0	bge-cl0146_243.jpg
244	1	1202	1651	803	4960	ארבעים יכנו לא יוסיךם וג' ותקלה אחיך לי תינ			0	bge-cl0146_244.jpg
244	2	1503	1952	803	4952	אחד שנקלה הוא אחיך˙ ולמה אר בים ﭏא			0	bge-cl0146_244.jpg
244	3	1763	2212	803	4960	האדם נוצר לארבעים יום ועבר על התורה שני			0	bge-cl0146_244.jpg
244	4	2060	2509	803	4952	למשה לארבעים יום  וצא ידי עושו כן א			0	bge-cl0146_244.jpg
244	5	2387	2836	803	4959	מוצא באדם הראשון כשנצטוה ונאמ' לו מען			0	bge-cl0146_244.jpg
244	6	2681	3130	803	4960	הדעת טוב ורע לא תאכל ממנו וג' נתחי			0	bge-cl0146_244.jpg
244	7	2951	3400	803	4965	מיתה ונקה העולם בארבים עונשין י' לאדם וי			0	bge-cl0146_244.jpg
244	8	3224	3673	803	4973	לחוה וי' לנחש וה' לאדמה ולפי' כשיעכו אדם על			0	bge-cl0146_244.jpg
244	9	3537	3986	803	4968	אחת מן העבירות ילקה מ˙ וכן אתמוו על ל			0	bge-cl0146_244.jpg
244	10	3900	4349	803	4960	דבר ודבר שצוה ה'ב'ה' את משה אזהרות ועונש			0	bge-cl0146_244.jpg
244	11	4205	4654	803	4952	כתו בשבת זכור את יום השבת אזהרה ועושה			0	bge-cl0146_244.jpg
244	12	4471	4920	803	4960	מחלליה מות יומת באו למדב וממו מקושש			0	bge-cl0146_244.jpg
244	13	4769	5218	803	4952	לא היה יודע משה באי זו מיתה הוא הרג ווניחוה			0	bge-cl0146_244.jpg
244	14	5144	5593	803	4959	אמ' ה'ב'ה' מות יומת האיש וג' מיד עמד מה			0	bge-cl0146_244.jpg
244	15	5383	5832	803	4952	בתפלה ואמר רבובו של בולם אם יחטא אדם			0	bge-cl0146_244.jpg
244	16	5753	6202	803	4952	כךהא נסקל הרי הן מתבלין עשה להן תקנה אמו			0	bge-cl0146_244.jpg
244	17	6072	6521	803	4966	לו ה'בה' ילקו מ' ויצאו ידי כריתן כך כשמו			0	bge-cl0146_244.jpg
245	1	1139	1588	931	5161	י אהן רו אותם שבטו שלה הת התחילו צווהי			0	bge-cl0146_245.jpg
245	2	1446	1895	931	5168	על משה לומ' כך אנו מתי' אמ' לו ה'ב'ה' למשה כשם			0	bge-cl0146_245.jpg
245	3	1690	2139	931	5161	שעשיתי תקנה לאהרן בזהאת יבוא אהרן ﭏ הקדש			0	bge-cl0146_245.jpg
245	4	1962	2411	931	5169	א למשפחות הקהתי כך אני עושה תקנה שלא 			0	bge-cl0146_245.jpg
245	5	2264	2713	931	5169	ימותו בבואם ﭏ קודש הקדשים שנ' וזאת עשו לחם			0	bge-cl0146_245.jpg
245	6	2521	2970	931	5169	וחיו ולאימותו מנין ממה שקראובענין ﭏ תברית			0	bge-cl0146_245.jpg
245	7	2852	3301	931	5174	ו'ש'ה' הנה עין יוי ﭏ יריאיו למיחלים לחסדו מדבר			0	bge-cl0146_245.jpg
245	8	3178	3627	931	5161	הכת בשנויין הרבה ﭏא למה שאנו צריכין מדבר			0	bge-cl0146_245.jpg
245	9	3444	3893	931	5161	בשבטו של לוי מנין שנקרא שבטו של לוי ירא יוי			0	bge-cl0146_245.jpg
245	10	3760	4209	931	5161	שנ' ואתנם לו מרא וייראני למיחלים לחסדו שהן			0	bge-cl0146_245.jpg
245	11	4036	4485	931	5168	מיחלים לה'ב'ה' בכל עת להציל ממות נפשם ולחיותם			0	bge-cl0146_245.jpg
245	12	4340	4789	931	5161	בררעב ב כד מתנות שנתן להם ﭏו הן עשר במקש			0	bge-cl0146_245.jpg
245	13	4658	5107	931	5161	וי בגבולין וד בייושלים˙ י' במקדש חטאת ואשם			0	bge-cl0146_245.jpg
245	14	4925	5374	931	5174	וזבחי שלמים וזבחי צבור˙ חטאת העו ואשם תלוי			0	bge-cl0146_245.jpg
245	15	5216	5665	931	5168	לוג שמן של מכורע שתי הלחם ולחם הפנים ומשתר			0	bge-cl0146_245.jpg
245	16	5510	5959	931	5161	העומר ושירי מנחות˙˙ עש בגבולין תרומה			0	bge-cl0146_245.jpg
245	17	5808	6257	931	5168	תרומה ותרומת מעש וחלה וראשית הגז והזרוע			0	bge-cl0146_245.jpg
245	18	6096	6545	931	5169	והלחיים והקבה ופדיון הבן ופטר חמור וגזל הגר			0	bge-cl0146_245.jpg
246	1	1225	1674	858	5071	וחרמים ושדה אחוזה˙ וד בירושלם הבכורו והביור'			0	bge-cl0146_246.jpg
246	2	1515	1964	858	5071	והמור מאיל תודה ומאיל נזיר וחזה השלמים			0	bge-cl0146_246.jpg
246	3	1773	2222	858	5078	ושוק ועורות קדשים הדי ﭏו כ'ד מתנות הוי 			0	bge-cl0146_246.jpg
246	4	2080	2529	858	5071	ולחיותם ברעב˙˙ ﭏ תכריתו את שבט משפחות			0	bge-cl0146_246.jpg
246	5	2359	2808	858	5071	הקהתי צפה הב'ה' שקרח עתיד לעמוד ולחל ו			0	bge-cl0146_246.jpg
246	6	2668	3117	858	5071	על הכהונה אמ' ה'ב'ה' לא בשביל קרח נאבד א			0	bge-cl0146_246.jpg
246	7	2950	3399	858	5079	הלויםי ﭏ תכריתו ז'ש'ה' למען שמי אאריך אפי			0	bge-cl0146_246.jpg
246	8	3240	3689	858	5071	ותהלתי אחטם לך לכלתי הכריתך לה למל			0	bge-cl0146_246.jpg
246	9	3545	3994	858	5079	שהיה לו בן ונדבה על הלסטין ונתסו ונת בו			0	bge-cl0146_246.jpg
246	10	3839	4288	858	5079	עמהם אמ' המלך מה אעשה אהרוג את הלסטי			0	bge-cl0146_246.jpg
246	11	4136	4585	858	5083	איפשר הרי בני עמהם ﭏא בשביל כני הרי אני 			0	bge-cl0146_246.jpg
246	12	4473	4922	858	5078	אותם עכשיו כך היו הלוים נושאין במשכן שנ' ולבני			0	bge-cl0146_246.jpg
246	13	4785	5234	858	5071	קהת לא נתן והיה הב'ה' מביט בקרח ועדתו שעתדן			0	bge-cl0146_246.jpg
246	14	5057	5506	858	5085	לחלוק על משה ואהרן אמ' ה'בה' מה אעשה לﭏו 			0	bge-cl0146_246.jpg
246	15	5403	5852	858	5078	להרוג אותם מכבר איפשר למה שנטל ה'ב'ה' חי			0	bge-cl0146_246.jpg
246	16	5660	6109	858	5085	שמו ונתנר עליו יה שנתן ה'ב'ה' על קהת הההתי 			0	bge-cl0146_246.jpg
246	17	5959	6408	858	5084	הוא אומ' למען שמי אאריך אפי וג' ﭏ תכר ית			0	bge-cl0146_246.jpg
246	18	6222	6671	858	5081	הדי יפה אמ' הכת' ולא דבר יוי למחות את שם י שי			0	bge-cl0146_246.jpg
246	19	6497	6946	858	5097	מת			0	bge-cl0146_246.jpg
247	1	1127	1576	860	5107	מתחת השמים אין הבה' מבקש שימו אחד			0	bge-cl0146_247.jpg
247	2	1419	1868	860	5107	מישר' ראה מה כת וﭏ יאמר בן הנכר הנלוה ﭏ			0	bge-cl0146_247.jpg
247	3	1663	2112	860	5108	יוי לשרתו הבדל יבדילני וג' ומה על בן נכר אמרתי			0	bge-cl0146_247.jpg
247	4	1969	2418	860	5100	שלא לםסלו על אחת נמה וכמה בני הוי ולא דבר יוי			0	bge-cl0146_247.jpg
247	5	2259	2708	860	5107	למחות˙ הג בעונים שהיו גרים ארורים ולא היו ר			0	bge-cl0146_247.jpg
247	6	2515	2964	860	5108	אמת ﭏא מן היראה נת גיירו קבלתי אותם ועל שבקש			0	bge-cl0146_247.jpg
247	7	2792	3241	860	5108	שאול להוו להם והרג מה הרגתי אותו ולא עו			0	bge-cl0146_247.jpg
247	8	3083	3532	860	5100	ﭏא שהבאתי  שלש שנים רעב בשבילן שנ' ויהי ע			0	bge-cl0146_247.jpg
247	9	3397	3846	860	5113	בימי דוד ג' שניםשנה אח שנה ומה אם לגבעוני			0	bge-cl0146_247.jpg
247	10	3713	4162	860	5107	שבאו אצלכם לא פסלתי לבני אני פ ל הי ולא דבר			0	bge-cl0146_247.jpg
247	11	3971	4420	860	5100	יוי למחות˙ על י כמה וכמה ללוים שהן משרתיף 			0	bge-cl0146_247.jpg
247	12	4279	4728	860	5100	הוי אומ' ﭏ תכריתו˙ זנ'שה' טוב יוי למעוז ביום צרה			0	bge-cl0146_247.jpg
247	13	4533	4982	860	5108	ויודע חוסי בו אין מדתו של ה'ב'ה' כמדת בשר ודם			0	bge-cl0146_247.jpg
247	14	4884	5333	860	5107	לך בשר ודם שמרדה עליו מדינה הוא עושה			0	bge-cl0146_247.jpg
247	15	5150	5599	860	5118	 אנדרולומסי הורג הטובים עם הרעים והבה'			0	bge-cl0146_247.jpg
247	16	5415	5864	860	5100	ןו בשעה שהדור ממעבו מכעים ל פניו הוא			0	bge-cl0146_247.jpg
247	17	5746	6195	860	5112	הצבדיי ומאבד הרשעים חטאו דור אנוש			0	bge-cl0146_247.jpg
247	18	6042	6491	860	5111	איברד אותם והציל לניך ויתה לך חניך את הﭏהים			0	bge-cl0146_247.jpg
247	19	6315	6764	860	5113	אז			0	bge-cl0146_247.jpg
248	1	1219	1668	677	5081	למה ביוי צרה יודע חוי בו˙ דור המבול הכעיסו			0	bge-cl0146_248.jpg
248	2	1518	1967	677	5074	ואבדן וימח את כל היקום˙ הציל לנ ונח מצא חן			0	bge-cl0146_248.jpg
248	3	1830	2279	677	5081	בעיני יוי וכן הסדומיים הכעיו ואיבדן ויוי המ			0	bge-cl0146_248.jpg
248	4	2079	2528	677	5081	עלסדום וג' והכיל ללוט ויהי בשחת ﭏיםוישלה ה			0	bge-cl0146_248.jpg
248	5	2393	2842	677	5086	לוט˙ הביא חשך על המכרים לא ראמו איש את אהיו 			0	bge-cl0146_248.jpg
248	6	2738	3187	677	5074	זולכל בני ישר' היה אור˙ למה ביום צרה יודע הושי בו			0	bge-cl0146_248.jpg
248	7	3035	3484	677	5082	באו למדבר עשו אותו מעש חוץ משבםו של לוי			0	bge-cl0146_248.jpg
248	8	3355	3804	677	5081	שנ' מי ליוי ﭏי ויאספו וג' מי של נתן זם לע'ה' אמ'			0	bge-cl0146_248.jpg
248	9	3649	4098	677	5081	ה'ה' ביום צרה ודע חוסי בו מיד עש עמד משה			0	bge-cl0146_248.jpg
248	10	3981	4430	677	5074	והרג להטאים שנ' ויעשו בני לוי כדבר משה ושביטו			0	bge-cl0146_248.jpg
248	11	4261	4710	677	5082	של לוי שמסרו אתת נפשם על קידוש השם שנ' למשה			0	bge-cl0146_248.jpg
248	12	4575	5024	677	5087	ולאהין ﭏ תכירתו וכן הוא אומ במקום אחר ור			0	bge-cl0146_248.jpg
248	13	4904	5353	677	5081	את בני לוי וחזר ואמר אך את מטה לוי לא ק			0	bge-cl0146_248.jpg
248	14	5207	5656	677	5074	ואת ראשם וג' אמ' לו למה' אמר לו להוצי מ המרה			0	bge-cl0146_248.jpg
248	15	5460	5909	677	5082	שצה הב'ה' שעתידין ישר' להכעיס והוא אומ' להם			0	bge-cl0146_248.jpg
248	16	5792	6241	677	5085	במדבר הזה יכל ג' לפי א לל בי לי ואת יאשם			0	bge-cl0146_248.jpg
248	17	6132	6581	677	5074	לא תשא למה שהן שלי והיו לי הלוים שכל מי שמקרב			0	bge-cl0146_248.jpg
249	1	1040	1489	847	5080	עמצמו מט מקריבין אותו הרבה וה ק 			0	bge-cl0146_249.jpg
249	2	1403	1852	847	5088	כשאמר משה מי ליוי ולא עוד ואתה 			0	bge-cl0146_249.jpg
249	3	1614	2063	847	5090	הם הלוים על משכן העדות שכל מיש			0	bge-cl0146_249.jpg
249	4	1844	2293	847	5091	בדבר ונמצ נאמן ה'ה' מאמינו לעולם שכ ת			0	bge-cl0146_249.jpg
249	5	2351	2800	847	5080	מובא ביהוש נבדק בעמלה ועשה בו כתורה			0	bge-cl0146_249.jpg
249	6	2679	3128	847	5080	וכמבוה שנ' ויחלוש יהושע וג' אמ' לו ה''ה' משטך			0	bge-cl0146_249.jpg
249	7	2962	3411	847	5080	אי מעמיד נפרע מעמלה שנ' מני אפרים שרשם			0	bge-cl0146_249.jpg
249	8	3258	3707	847	5087	בעמלה מהו מני אפרים בלבו לשרדש ביצתו שלעמל			0	bge-cl0146_249.jpg
249	9	3558	4007	847	5080	אמ' לו ה'ב'ה' אחריך בנמין הניח לשאול בן קיש 			0	bge-cl0146_249.jpg
249	10	3873	4322	847	5092	שהוא כ ימיני הוא משרשו˙˙ ד'א מני אפרים			0	bge-cl0146_249.jpg
249	11	4176	4625	847	5088	נבדל שאולול מכא נאמן בבקדוני ﭏא והמולשמל			0	bge-cl0146_249.jpg
249	12	4483	4932	847	5088	העם על אגג ועל מיטב האן וג' החקירו לאחוריו			0	bge-cl0146_249.jpg
249	13	4793	5242	847	5088	ונטלה מלבות ממנכו שנ' אחריך בנומין בעמיך			0	bge-cl0146_249.jpg
249	14	5083	5532	847	5080	ואף השבט הזה בדקתי אותם ונמצאו שומרים			0	bge-cl0146_249.jpg
249	15	5398	5847	847	5088	בבבודי ונתנו נכשם על קדושת שמי שנ' שמו ב			0	bge-cl0146_249.jpg
249	16	5723	6172	847	5087	על יריכו ויעשו בני לוי כדבר משה ולא נשאולם			0	bge-cl0146_249.jpg
249	17	6007	6456	847	5094	כנים לפי' משה מברכן האומר לאביו ולאמו וג' ואף			0	bge-cl0146_249.jpg
249	18	6280	6729	847	5088	אי מקרבן ועושה אותן כלמנטרין שלי ואיני 			0	bge-cl0146_249.jpg
250	1	1221	1670	764	4931	אני מהרבן ועשה אותן מאמין ביתי ודקדושרי ﭏ			0	bge-cl0146_250.jpg
250	2	1527	1976	764	4922	ים ואתה הפרד את הלוים על מ העדות ומה			0	bge-cl0146_250.jpg
250	3	1805	2254	764	4922	שאמרתי לך אתמטה לוי לא תפקוד להוכיחה 			0	bge-cl0146_250.jpg
250	4	2123	2572	764	4922	הגזירה שאני עתיד לגזו על ישרﭏ ﭏא להם 			0	bge-cl0146_250.jpg
250	5	2391	2840	764	4930	חול דל שאת מובה אותם למן בדבור מקר			0	bge-cl0146_250.jpg
250	6	2682	3131	764	4931	ארת בני לוי ומה אם ללוים שנושאים את המשכתי			0	bge-cl0146_250.jpg
250	7	2975	3424	764	4935	אותם על אחת כמה וכמה בני קהת הנושאי' אתאחרון			0	bge-cl0146_250.jpg
250	8	3263	3712	764	4922	שנבאוממ תם הארן והשלרן לכך אמ' להן ﭏ 			0	bge-cl0146_250.jpg
250	9	3614	4063	764	4930	אמ' הבה' ומה בני קהת בשביל שהיה יראים אותי			0	bge-cl0146_250.jpg
250	10	3877	4326	764	4930	כך בבדתים וחלקתי להם כבוד ולבניהם מי שהוח			0	bge-cl0146_250.jpg
250	11	4179	4628	764	4936	תיאח ממני אני מבבדו ואיי מכרית שמ ן			0	bge-cl0146_250.jpg
250	12	4508	4957	764	4922	העולם מן מי את למד מבני ידב בן רכב עע י			0	bge-cl0146_250.jpg
250	13	4748	5197	764	4922	שעו רצוני מה כתי' בהן לא יכרת איש ליויב בן יו'			0	bge-cl0146_250.jpg
250	14	5063	5512	764	4935	ימה אם עושים שהי גרים על יד שעשו צו			0	bge-cl0146_250.jpg
250	15	5307	5756	764	4922	כך עשיתי להן ישר כשעושין רצוני על אה ה			0	bge-cl0146_250.jpg
250	16	5622	6071	764	4930	וכמה לא יכרת ולא ישמד שמם מלפני ﭏא וייםיקיימ			0	bge-cl0146_250.jpg
250	17	5960	6409	764	4949	הם לעולם שנ' טותם הדבקים ביוי ﭏהיכם סיים כולכם			0	bge-cl0146_250.jpg
251	1	877	1326	992	5277	פת'נ			0	bge-cl0146_251.jpg
251	2	1462	1911	992	5269	דברﭏ ני י ט ואמרת ﭏיה ם איש איש כי תשטוה 			0	bge-cl0146_251.jpg
251	3	1783	2232	992	5262	ילמדבו רבי מי שמרנ באשתו כיצד קהוא מרח ה			0	bge-cl0146_251.jpg
251	4	2083	2532	992	5269	כךשנו רבוי' המקנא לאשתו והיה מוליכה לבית די			0	bge-cl0146_251.jpg
251	5	2352	2801	992	5270	הגדול שבירושלם ומאיימין עליה רכדרך שמאיימין			0	bge-cl0146_251.jpg
251	6	2643	3092	992	5263	על עידי נפשות ואחרכך מעלין אותה לשער מזרח			0	bge-cl0146_251.jpg
251	7	2902	3351	992	5263	לשע ניקנור ששם מטהרין את היולדות ואת			0	bge-cl0146_251.jpg
251	8	3249	3698	992	5263	המצורעים ומשןין את השוטות בה היה מבי			0	bge-cl0146_251.jpg
251	9	3542	3991	992	5263	פיילי של הרם ונותן לתיכה הני לוג מים מן הבי			0	bge-cl0146_251.jpg
251	10	3847	4296	992	5277	כם להיכל ה לימינו ומשקו היה שם אמה על א			0	bge-cl0146_251.jpg
251	11	4165	4614	992	5262	וטבלה שלשיש שם וטבעתקבועה בה מביהה			0	bge-cl0146_251.jpg
